record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
207524,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
550903,gpt-4.1-mini,4,4,4,4,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
573597,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,6,Testing Prompt: 0.6715332289431978
264262,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
226773,gpt-4.1-mini,4,3,4,4,0,0,1,1,1,1,7,Testing Prompt: 0.8219575459137219
706907,gpt-4.1-mini,3,3,3,3,0,0,1,1,1,0,7,Testing Prompt: 0.8219575459137219
218810,gpt-4.1-mini,2,1,3,2,0,0,0,1,0,0,7,Testing Prompt: 0.8219575459137219
217052,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,1,7,Testing Prompt: 0.8219575459137219
215179,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
525710,gpt-4.1-mini,4,4,4,4,0,0,1,0,1,0,7,Testing Prompt: 0.8219575459137219
632387,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,0,7,Testing Prompt: 0.8219575459137219
264478,gpt-4.1-mini,4,2,4,4,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
585389,gpt-4.1-mini,4,1,4,4,0,0,0,0,1,1,7,Testing Prompt: 0.8219575459137219
607920,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
600997,gpt-4.1-mini,4,4,2,4,0,0,1,1,1,0,7,Testing Prompt: 0.8219575459137219
247781,gpt-4.1-mini,3,3,2,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
207845,gpt-4.1-mini,3,3,1,3,1,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
546578,gpt-4.1-mini,3,1,1,2,0,0,1,0,0,0,7,Testing Prompt: 0.8219575459137219
240687,gpt-4.1-mini,3,1,1,3,0,0,1,0,1,0,7,Testing Prompt: 0.8219575459137219
534868,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
530371,gpt-4.1-mini,4,3,1,4,0,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
703584,gpt-4.1-mini,3,1,3,3,0,0,1,0,0,0,7,Testing Prompt: 0.8219575459137219
190056,gpt-4.1-mini,2,2,2,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
208682,gpt-4.1-mini,3,2,4,3,0,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
573597,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
247482,gpt-4.1-mini,3,3,4,4,0,0,1,1,1,0,7,Testing Prompt: 0.8219575459137219
512243,gpt-4.1-mini,2,2,3,2,0,1,0,0,0,0,7,Testing Prompt: 0.8219575459137219
253693,gpt-4.1-mini,4,2,4,4,0,0,1,1,1,0,7,Testing Prompt: 0.8219575459137219
550903,gpt-4.1-mini,4,2,4,4,0,0,1,0,1,0,7,Testing Prompt: 0.8219575459137219
225577,gpt-4.1-mini,3,2,3,3,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
700128,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
704896,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,1,7,Testing Prompt: 0.8219575459137219
219176,gpt-4.1-mini,4,2,4,4,0,1,1,1,0,0,7,Testing Prompt: 0.8219575459137219
188529,gpt-4.1-mini,2,3,2,2,0,0,1,0,1,0,7,Testing Prompt: 0.8219575459137219
591948,gpt-4.1-mini,4,4,1,3,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
291285,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,7,Testing Prompt: 0.8219575459137219
555531,gpt-4.1-mini,3,1,1,2,0,0,1,0,1,0,7,Testing Prompt: 0.8219575459137219
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,0,7,Testing Prompt: 0.8219575459137219
216965,gpt-4.1-mini,3,3,4,4,0,1,1,0,1,1,7,Testing Prompt: 0.8219575459137219
242085,gpt-4.1-mini,3,1,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.8219575459137219
543094,gpt-4.1-mini,3,3,3,3,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
643006,gpt-4.1-mini,4,3,3,4,0,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
244029,gpt-4.1-mini,3,4,2,3,0,0,1,0,1,0,7,Testing Prompt: 0.8219575459137219
534553,gpt-4.1-mini,2,1,1,2,0,0,1,0,0,0,7,Testing Prompt: 0.8219575459137219
238025,gpt-4.1-mini,4,4,2,4,0,0,1,0,0,0,7,Testing Prompt: 0.8219575459137219
215108,gpt-4.1-mini,4,3,3,4,1,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
561604,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,7,Testing Prompt: 0.8219575459137219
717614,gpt-4.1-mini,2,2,2,2,0,1,0,0,0,0,7,Testing Prompt: 0.8219575459137219
704786,gpt-4.1-mini,2,3,1,2,0,0,1,1,0,0,7,Testing Prompt: 0.8219575459137219
630563,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
640700,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.8219575459137219
184927,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
266177,gpt-4.1-mini,3,2,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
735055,gpt-4.1-mini,3,2,2,3,0,0,0,0,1,1,7,Testing Prompt: 0.8219575459137219
263413,gpt-4.1-mini,4,3,3,4,0,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
257040,gpt-4.1-mini,4,2,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
564167,gpt-4.1-mini,3,3,3,3,1,0,1,1,1,1,7,Testing Prompt: 0.8219575459137219
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
211283,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
505173,gpt-4.1-mini,3,2,4,4,0,0,0,1,1,0,7,Testing Prompt: 0.8219575459137219
524784,gpt-4.1-mini,4,3,3,4,1,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
644531,gpt-4.1-mini,3,3,2,3,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
231173,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
200051,gpt-4.1-mini,3,3,2,3,0,0,1,1,0,0,7,Testing Prompt: 0.8219575459137219
232366,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
575601,gpt-4.1-mini,3,3,4,3,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
503131,gpt-4.1-mini,2,3,1,1,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
590085,gpt-4.1-mini,4,4,2,4,0,0,1,1,1,0,7,Testing Prompt: 0.8219575459137219
584423,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
248235,gpt-4.1-mini,4,4,4,4,0,1,1,1,1,1,7,Testing Prompt: 0.8219575459137219
561983,gpt-4.1-mini,4,3,3,4,1,0,1,1,1,1,7,Testing Prompt: 0.8219575459137219
543229,gpt-4.1-mini,4,3,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
581720,gpt-4.1-mini,4,4,4,4,1,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
529099,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
248731,gpt-4.1-mini,3,2,3,3,0,0,0,1,0,1,7,Testing Prompt: 0.8219575459137219
505194,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
506571,gpt-4.1-mini,4,3,2,3,0,0,1,1,0,0,7,Testing Prompt: 0.8219575459137219
264344,gpt-4.1-mini,4,3,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
263864,gpt-4.1-mini,4,3,2,4,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
174997,gpt-4.1-mini,3,1,1,3,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
600843,gpt-4.1-mini,3,2,3,3,0,1,0,0,0,1,7,Testing Prompt: 0.8219575459137219
601728,gpt-4.1-mini,3,3,2,3,0,0,1,0,0,0,7,Testing Prompt: 0.8219575459137219
580333,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
249730,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
225581,gpt-4.1-mini,4,4,3,4,1,0,1,1,0,1,7,Testing Prompt: 0.8219575459137219
613126,gpt-4.1-mini,4,4,3,4,0,0,1,0,1,1,7,Testing Prompt: 0.8219575459137219
167524,gpt-4.1-mini,3,2,4,3,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
242166,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
613961,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
211179,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,7,Testing Prompt: 0.8219575459137219
551252,gpt-4.1-mini,3,3,4,4,0,1,1,1,1,1,7,Testing Prompt: 0.8219575459137219
172253,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
641013,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
529141,gpt-4.1-mini,1,1,2,1,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
238271,gpt-4.1-mini,3,2,3,3,1,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
556668,gpt-4.1-mini,2,1,4,2,0,0,0,1,0,0,7,Testing Prompt: 0.8219575459137219
628747,gpt-4.1-mini,3,2,2,3,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
225646,gpt-4.1-mini,3,1,3,3,0,0,0,1,0,0,7,Testing Prompt: 0.8219575459137219
528543,gpt-4.1-mini,3,2,1,3,1,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
207524,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,0,7,Testing Prompt: 0.8219575459137219
615578,gpt-4.1-mini,4,3,4,4,1,0,1,0,1,1,7,Testing Prompt: 0.8219575459137219
257325,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
588075,gpt-4.1-mini,2,2,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
282284,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
248896,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
511739,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
195235,gpt-4.1-mini,2,3,3,2,0,0,1,0,0,1,7,Testing Prompt: 0.8219575459137219
217400,gpt-4.1-mini,3,1,1,2,0,0,0,1,0,0,7,Testing Prompt: 0.8219575459137219
546868,gpt-4.1-mini,4,4,3,4,0,0,0,0,0,0,7,Testing Prompt: 0.8219575459137219
586617,gpt-4.1-mini,4,3,4,4,0,0,1,1,1,1,7,Testing Prompt: 0.8219575459137219
293411,gpt-4.1-mini,2,1,1,1,1,0,0,0,0,1,7,Testing Prompt: 0.8219575459137219
614816,gpt-4.1-mini,3,2,4,3,0,0,0,0,1,1,7,Testing Prompt: 0.8219575459137219
545047,gpt-4.1-mini,3,1,2,3,0,0,0,1,0,1,7,Testing Prompt: 0.8219575459137219
557524,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,7,Testing Prompt: 0.8219575459137219
524784,gpt-4.1-mini,4,1,2,4,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
546868,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
613961,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
505173,gpt-4.1-mini,4,1,2,4,0,0,0,1,1,1,8,Testing Prompt: 0.024424076548786866
184927,gpt-4.1-mini,3,4,2,4,1,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
511739,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
226773,gpt-4.1-mini,3,1,3,3,0,0,1,0,1,1,8,Testing Prompt: 0.024424076548786866
551252,gpt-4.1-mini,3,2,3,3,0,1,1,0,1,1,8,Testing Prompt: 0.024424076548786866
564167,gpt-4.1-mini,3,3,2,3,1,0,1,1,1,1,8,Testing Prompt: 0.024424076548786866
211283,gpt-4.1-mini,3,2,2,3,0,1,0,0,0,1,8,Testing Prompt: 0.024424076548786866
238271,gpt-4.1-mini,3,3,4,4,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
225581,gpt-4.1-mini,4,4,1,4,1,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
586617,gpt-4.1-mini,3,2,4,3,0,0,1,0,1,1,8,Testing Prompt: 0.024424076548786866
216965,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
580333,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,1,8,Testing Prompt: 0.024424076548786866
706907,gpt-4.1-mini,3,2,1,2,0,0,1,0,1,0,8,Testing Prompt: 0.024424076548786866
217052,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,1,8,Testing Prompt: 0.024424076548786866
282284,gpt-4.1-mini,4,2,1,3,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
291285,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
545047,gpt-4.1-mini,2,2,3,2,0,0,0,1,0,0,8,Testing Prompt: 0.024424076548786866
257325,gpt-4.1-mini,3,4,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
525710,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,1,8,Testing Prompt: 0.024424076548786866
561983,gpt-4.1-mini,4,2,1,3,1,0,1,1,1,0,8,Testing Prompt: 0.024424076548786866
264478,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
293411,gpt-4.1-mini,2,1,2,2,1,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
607920,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
630563,gpt-4.1-mini,2,3,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
534868,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
613126,gpt-4.1-mini,4,4,4,4,0,1,1,0,0,1,8,Testing Prompt: 0.024424076548786866
231173,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
703584,gpt-4.1-mini,3,3,1,2,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
614816,gpt-4.1-mini,3,2,4,4,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
238025,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
503131,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
704896,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,1,8,Testing Prompt: 0.024424076548786866
512243,gpt-4.1-mini,3,1,3,2,0,1,0,0,1,1,8,Testing Prompt: 0.024424076548786866
207845,gpt-4.1-mini,3,3,2,3,1,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
215179,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
240687,gpt-4.1-mini,2,1,2,2,0,0,0,1,1,0,8,Testing Prompt: 0.024424076548786866
735055,gpt-4.1-mini,3,1,1,2,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
640700,gpt-4.1-mini,3,3,1,2,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
534553,gpt-4.1-mini,2,2,1,2,0,0,1,1,0,1,8,Testing Prompt: 0.024424076548786866
529099,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
266177,gpt-4.1-mini,2,1,3,3,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
244029,gpt-4.1-mini,4,4,1,4,0,0,1,0,1,0,8,Testing Prompt: 0.024424076548786866
218810,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,0,8,Testing Prompt: 0.024424076548786866
167524,gpt-4.1-mini,3,1,1,2,0,0,0,1,0,1,8,Testing Prompt: 0.024424076548786866
600997,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,1,8,Testing Prompt: 0.024424076548786866
211179,gpt-4.1-mini,2,1,1,2,0,0,1,1,0,0,8,Testing Prompt: 0.024424076548786866
530371,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,1,8,Testing Prompt: 0.024424076548786866
263864,gpt-4.1-mini,4,3,1,4,0,0,1,1,0,1,8,Testing Prompt: 0.024424076548786866
264344,gpt-4.1-mini,3,1,1,3,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
215108,gpt-4.1-mini,4,2,4,4,0,0,1,1,1,1,8,Testing Prompt: 0.024424076548786866
585389,gpt-4.1-mini,2,1,4,2,0,0,0,0,1,1,8,Testing Prompt: 0.024424076548786866
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
247781,gpt-4.1-mini,3,4,1,3,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
248731,gpt-4.1-mini,3,3,4,3,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
207524,gpt-4.1-mini,2,2,1,2,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
628747,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
172253,gpt-4.1-mini,2,3,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
557524,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,1,8,Testing Prompt: 0.024424076548786866
188529,gpt-4.1-mini,3,2,1,2,0,0,1,0,1,0,8,Testing Prompt: 0.024424076548786866
263413,gpt-4.1-mini,4,4,2,3,0,0,1,1,0,1,8,Testing Prompt: 0.024424076548786866
232366,gpt-4.1-mini,2,1,1,2,0,0,1,1,0,0,8,Testing Prompt: 0.024424076548786866
219176,gpt-4.1-mini,4,1,1,3,0,1,1,0,0,1,8,Testing Prompt: 0.024424076548786866
208682,gpt-4.1-mini,3,1,4,3,0,0,1,0,1,1,8,Testing Prompt: 0.024424076548786866
550903,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,8,Testing Prompt: 0.024424076548786866
644531,gpt-4.1-mini,4,4,1,4,0,1,1,0,0,1,8,Testing Prompt: 0.024424076548786866
248235,gpt-4.1-mini,3,3,2,3,1,0,1,1,0,1,8,Testing Prompt: 0.024424076548786866
174997,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,8,Testing Prompt: 0.024424076548786866
543229,gpt-4.1-mini,3,1,1,3,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
217400,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,1,8,Testing Prompt: 0.024424076548786866
615578,gpt-4.1-mini,4,2,4,4,1,0,1,0,1,1,8,Testing Prompt: 0.024424076548786866
590085,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,1,8,Testing Prompt: 0.024424076548786866
505194,gpt-4.1-mini,3,3,1,3,0,1,1,1,0,1,8,Testing Prompt: 0.024424076548786866
247482,gpt-4.1-mini,3,2,3,3,1,1,1,1,0,1,8,Testing Prompt: 0.024424076548786866
588075,gpt-4.1-mini,3,1,2,3,0,0,0,1,0,0,8,Testing Prompt: 0.024424076548786866
225646,gpt-4.1-mini,2,1,2,2,0,0,1,1,0,0,8,Testing Prompt: 0.024424076548786866
555531,gpt-4.1-mini,1,1,1,1,0,0,0,0,1,0,8,Testing Prompt: 0.024424076548786866
717614,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
704786,gpt-4.1-mini,3,1,1,2,0,0,1,1,0,0,8,Testing Prompt: 0.024424076548786866
573597,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
529141,gpt-4.1-mini,1,1,2,1,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
225577,gpt-4.1-mini,3,1,3,3,0,0,0,0,1,0,8,Testing Prompt: 0.024424076548786866
200051,gpt-4.1-mini,3,1,1,3,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
556668,gpt-4.1-mini,2,1,4,2,0,0,0,1,1,1,8,Testing Prompt: 0.024424076548786866
591948,gpt-4.1-mini,3,3,2,3,0,0,1,0,0,1,8,Testing Prompt: 0.024424076548786866
195235,gpt-4.1-mini,2,1,1,1,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
264262,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
575601,gpt-4.1-mini,3,3,1,3,0,0,0,0,0,1,8,Testing Prompt: 0.024424076548786866
601728,gpt-4.1-mini,3,1,1,3,0,0,0,0,1,0,8,Testing Prompt: 0.024424076548786866
257040,gpt-4.1-mini,4,3,4,4,0,1,1,0,0,0,8,Testing Prompt: 0.024424076548786866
632387,gpt-4.1-mini,2,1,1,2,1,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
546578,gpt-4.1-mini,3,1,1,2,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
581720,gpt-4.1-mini,4,3,4,4,1,0,1,0,1,1,8,Testing Prompt: 0.024424076548786866
190056,gpt-4.1-mini,3,1,1,2,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
543094,gpt-4.1-mini,3,3,3,3,0,0,1,0,1,1,8,Testing Prompt: 0.024424076548786866
506571,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,0,8,Testing Prompt: 0.024424076548786866
641013,gpt-4.1-mini,2,2,3,2,0,0,0,0,1,1,8,Testing Prompt: 0.024424076548786866
249730,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
253693,gpt-4.1-mini,4,2,4,4,0,0,0,0,1,1,8,Testing Prompt: 0.024424076548786866
248896,gpt-4.1-mini,2,2,1,2,0,0,1,0,0,0,8,Testing Prompt: 0.024424076548786866
700128,gpt-4.1-mini,2,2,3,2,0,1,0,0,0,1,8,Testing Prompt: 0.024424076548786866
643006,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,1,8,Testing Prompt: 0.024424076548786866
561604,gpt-4.1-mini,2,1,1,2,0,0,1,1,0,0,8,Testing Prompt: 0.024424076548786866
242166,gpt-4.1-mini,3,1,4,3,0,1,0,0,0,1,8,Testing Prompt: 0.024424076548786866
528543,gpt-4.1-mini,3,2,1,2,1,0,0,0,0,0,8,Testing Prompt: 0.024424076548786866
600843,gpt-4.1-mini,3,1,3,2,0,0,0,1,0,0,8,Testing Prompt: 0.024424076548786866
584423,gpt-4.1-mini,3,2,4,2,0,1,0,0,0,1,8,Testing Prompt: 0.024424076548786866
242085,gpt-4.1-mini,4,1,1,4,0,0,1,1,0,0,8,Testing Prompt: 0.024424076548786866
643006,gpt-4.1-mini,3,3,2,3,0,0,1,1,1,1,9,Testing Prompt: 0.7602236303729902
248731,gpt-4.1-mini,2,3,3,3,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
242085,gpt-4.1-mini,3,2,1,3,0,0,1,1,1,0,9,Testing Prompt: 0.7602236303729902
613126,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
529141,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
632387,gpt-4.1-mini,2,1,2,2,0,0,0,1,0,0,9,Testing Prompt: 0.7602236303729902
240687,gpt-4.1-mini,2,3,1,3,0,0,0,1,1,0,9,Testing Prompt: 0.7602236303729902
244029,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,0,9,Testing Prompt: 0.7602236303729902
530371,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,1,9,Testing Prompt: 0.7602236303729902
257040,gpt-4.1-mini,3,3,4,3,0,1,1,0,0,1,9,Testing Prompt: 0.7602236303729902
232366,gpt-4.1-mini,2,1,1,2,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
184927,gpt-4.1-mini,4,4,3,4,0,1,1,1,0,1,9,Testing Prompt: 0.7602236303729902
207524,gpt-4.1-mini,3,2,1,2,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
525710,gpt-4.1-mini,3,3,2,4,0,1,1,1,1,1,9,Testing Prompt: 0.7602236303729902
511739,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
211179,gpt-4.1-mini,2,1,1,2,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
573597,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
600997,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,1,9,Testing Prompt: 0.7602236303729902
172253,gpt-4.1-mini,3,2,4,2,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
207845,gpt-4.1-mini,3,3,3,3,1,0,0,0,1,1,9,Testing Prompt: 0.7602236303729902
195235,gpt-4.1-mini,2,3,4,2,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
505194,gpt-4.1-mini,3,3,3,3,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
216965,gpt-4.1-mini,4,4,2,4,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
190056,gpt-4.1-mini,2,3,2,2,0,0,0,1,0,0,9,Testing Prompt: 0.7602236303729902
591948,gpt-4.1-mini,4,4,1,3,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
735055,gpt-4.1-mini,4,3,2,4,0,0,0,1,0,1,9,Testing Prompt: 0.7602236303729902
704896,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,0,9,Testing Prompt: 0.7602236303729902
